Chapter,SectionPath,HeadingLevel,WordCount,PlaceholderCount,DraftingNotes
Paris,28. 축구 경기 전략 — 이번 체류에서는 Arc가 스포츠 앵커,2,0,0,
Paris,{{VISUAL:VIS-PHOTO-103|type=photo|status=pre-publication|strategy=licensed-or-direct}} Parc des Princes 야간경기,3,7,0,
Paris,현재 판단,3,47,0,
Paris,경기 우선순위,3,42,0,
Paris,안전·귀가,3,28,0,
Paris,근교 — 두 번뿐이다,1,22,0,
Paris,Versailles {{grade:priority|우선추천}} — Day 36 A안,3,4,0,
Paris,⚠ 왕실 예배당 특별 개방을 놓친다,4,54,1,Pending: {{badge:pending|연장 여부 확인}}
Paris,판단 기준,4,74,0,
Paris,실용,4,39,2,Pending: {{badge:pending|확인}}; Pending: {{badge:pending|확인}}
Paris,Giverny {{grade:priority|우선추천}} — Day 41 A안,3,10,0,
Paris,⚠ 시즌 마감이 가깝다,4,59,1,Pending: {{badge:pending|2026년 정확한 폐장일 확인 필수}}
Paris,B안이 강한 해다,4,40,0,
Paris,29. 근교 옵션,2,0,0,
Paris,29.1 Versailles — 대표성 1순위,3,27,0,
Paris,29.2 Giverny — 미술과 정원 1순위,3,34,0,
Paris,대체 후보,3,29,0,
Paris,Layer 3. 숙소 · 음식 · 시장 · 운동 · 교통 · 안전 · 예약,1,0,0,
Paris,30. 숙소 선정 전략,2,0,0,
Paris,30.1 15박에 필요한 조건,3,53,0,
Paris,30.2 실제 숙소 후보,3,133,0,
Paris,30.3 숙소 선택 의사결정,3,27,0,
Paris,반드시 서면 확인,3,38,0,
Paris,31. 시장과 장보기,2,0,0,
Paris,{{VISUAL:VIS-PHOTO-104|type=photo|status=travel-capture|strategy=direct-shot}} Marché Monge에서 장을 보는 주민들,3,84,0,
Paris,주간 구매 패턴,3,39,0,
Paris,시장에서 살 것,3,67,0,
Paris,먹거리 — 15박의 식사 구조,1,0,0,
Paris,15박의 식사 구조,3,75,0,
Paris,시장 — 주간 패턴,3,76,1,Pending: {{badge:pending|숙소 확정 후 인근 시장 요일 조사 필요}}
Paris,파리에서 먹을 것,3,117,1,Pending: {{badge:pending|공식 확인}}
Paris,32. 레스토랑과 파리 식사체계,2,0,0,
Paris,32.1 저녁 배분,3,20,0,
Paris,32.2 추천 식당,3,209,0,
Paris,32.3 공연일 식사,3,36,0,
Paris,운동 — 43일차의 몸,1,62,2,Pending: {{badge:pending|숙소 인근 코스 확인}}; Pending: {{badge:pending|위치·요금·시간 확인}}
Paris,33. 운동·러닝·Julia 선택 수영,2,0,0,
Paris,33.1 Jason 러닝,3,63,0,
Paris,33.2 강도,3,17,0,
Paris,33.3 Julia 선택 수영,3,70,0,
Paris,교통 — 15박의 이동 구조,1,0,0,
Paris,승차권,3,70,3,Pending: {{badge:pending|명칭·조건 확인}}; Pending: {{badge:pending|확인}}; Pending: {{badge:pending|확인 필수}}
Paris,도착 — Day 27,3,45,1,Pending: {{badge:pending|숙소 결정 후}}
Paris,야간 귀가,3,49,0,
Paris,안전,3,57,0,
Paris,34. 대중교통·문전 이동,2,0,0,
Paris,34.1 추천 승차권,3,76,1,Pending: {{badge:pending|출발 전 재확인}}
Paris,34.2 핵심 문전시간,3,59,0,
Paris,34.3 야간 귀가,3,30,0,
Paris,35. 치안과 일상 안전,2,16,0,
Paris,기본 규칙,3,44,0,
Paris,숙소권 판단,3,22,0,
Paris,36. 2026년 특별 이벤트와 변동요인,2,203,0,
Paris,37. 우천·파업·피로 대체안,2,62,0,
Paris,가장 먼저 삭제할 것,3,20,0,
Paris,끝까지 유지할 것,3,25,0,
Paris,38. 예약카드,2,163,0,
Paris,경비 — 예산 설계,1,11,0,
Paris,15박 구조 (2인),3,61,0,
Paris,입장료 — 확인된 값,3,82,5,Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}
Paris,Paris Museum Pass 판단,3,51,1,Pending: {{badge:pending|확인 필수}}
Paris,절감 여지,3,46,0,
Paris,예산 증가 요인,3,49,0,
Paris,39. 예상 경비 — 파리 2인 15박 계획범위,2,102,0,
Paris,40. 출발 전 확인목록,2,0,0,
Paris,숙소,3,33,0,
Paris,문화,3,55,0,
Paris,축구,3,30,0,
Paris,생활,3,38,0,
Paris,출국,3,30,0,
Paris,편집자 큐레이션 — 16일 동안 파리를 ‘소비’하지 않고 살아보는 법,2,0,0,
Paris,파리에서의 장소 선택 원칙,3,114,0,
Paris,대표 문화시설 관람법 보강,3,0,0,
Paris,Louvre — 작품목록보다 세 개의 질문을 정한다,4,50,0,
Paris,Musée d’Orsay — 역 건축과 작품의 시대를 함께 본다,4,19,0,
Paris,Grand Palais — 전시만큼 건물의 규모와 복원 후 공간,4,24,0,
Paris,BnF Richelieu — 무료로 누리는 파리 문화생활의 정수,4,24,0,
Paris,Notre-Dame·Île de la Cité — 복원된 내부보다 도시의 시작점,4,18,0,
Paris,동네 경험 보강,3,0,0,
Paris,Latin Quarter — 기념물보다 반복 가능한 생활동선,4,21,0,
Paris,Marais — 한 번에 모든 층을 보지 않는다,4,21,0,
Paris,Montmartre — Sacré-Cœur 이후 북쪽으로 내려간다,4,21,0,
Paris,15구 — 파리 장기체류의 현실을 시험하는 하루,4,20,0,
Paris,파리에서 꼭 체험할 것 10가지,3,79,0,
Paris,식당 소개 보강,3,0,0,
Paris,Les Papilles — 5구 생활권의 목적이 분명한 특별식,4,21,0,
Paris,Le CasseNoix — 15구를 ‘관광지 없는 동네’가 아닌 음식동네로,4,15,0,
Paris,Le Bon Georges — 좋은 재료와 활기찬 9구 비스트로,4,18,0,
Paris,Café des Musées — Marais의 안정적인 전통비스트로,4,21,0,
Paris,Bistrot Paul Bert — ‘파리 비스트로’의 전형을 한 번만,4,20,0,
Paris,Bouillon Chartier — 저렴한 식사보다 대중적 파리 식당문화,4,17,0,
Paris,공연과 축구를 파리생활에 넣는 법,3,46,0,
Paris,근교 선택의 편집자 판단,3,0,0,
Paris,Versailles — 대표성과 규모를 선택하는 날,4,20,0,
Paris,Giverny — 미술가의 생활공간과 정원을 선택하는 날,4,18,0,
Paris,현장 선택 규칙,3,48,0,
Paris,대안 루트 — 계획이 깨졌을 때,1,0,0,
Paris,먼저 — 건드리면 안 되는 것,2,71,0,
Paris,대안 A — 비 오는 날,2,164,1,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}
Paris,대안 B — 파업,2,89,0,
Paris,대안 C — 피로,2,75,0,
Paris,대안 D — 일정 교체 매트릭스,2,10,0,
Paris,교체 가능한 날,3,111,0,
Paris,교체 불가한 날,3,87,0,
Paris,대안 E — 추가하고 싶어질 것들,2,9,0,
Paris,넣어도 되는 것,3,62,1,Pending: {{badge:pending|운영·요금 확인}}
Paris,넣지 말아야 할 것,3,102,0,
Paris,대안 F — 이월된 항목,2,101,1,Pending: {{badge:pending|확인 권장}}
Paris,마지막 이틀,2,0,0,
Paris,Day 41 (10/8 목) — 점등 조망과 송별 저녁,3,39,0,
Paris,Day 42 (10/9 금) — 출국 {{badge:p0|P0 연결}},3,75,0,
Paris,Day 43 (10/10 토) — 기내와 인천 도착,3,9,0,
Paris,41. 공식자료,2,0,0,
Paris,교통·시장·안전,3,16,0,
Paris,미술관·도서관,3,38,0,
Paris,공연·축구,3,27,0,
Paris,근교,3,15,0,
Paris,숙소 공식사이트,3,23,0,
Paris,검증 상태 — 보강본 근거,1,1434,13,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}} ...
